,source,cluster,x,y
604,fox45now.com,18,6.6237,12.167
605,localnews8.com,16,9.5581,41.467
606,samaa.tv,2,13.647,-8.9716
607,kvlu.org,20,33.046,-30.463
608,cowichanvalleycitizen.com,8,1.7217,-40.688
609,wflx.com,5,-19.192999999999998,-16.730999999999998
610,dailytimes.com.pk,2,14.68,-7.2129
611,cbs4local.com,18,4.4098,12.0
612,abc7.com,4,30.235,19.866
613,cranbrooktownsman.com,8,0.63421,-40.681999999999995
614,cp24.com,8,-2.0484,-36.527
615,heraldglobe.com,15,33.129,-2.5384
616,myndnow.com,16,9.9788,39.679
617,reporternews.com,1,-13.411,-1.7569
618,terracestandard.com,8,1.9223,-41.541000000000004
619,myfox28columbus.com,18,4.9258,10.693
620,klik1240.com,13,-4.6923,44.893
621,thefreepress.ca,8,0.83496,-41.775
622,wamc.org,20,34.814,-29.7
623,am1460wixn.com,4,30.759,19.002
624,hopestandard.com,8,0.6006,-41.493
625,brproud.com,16,9.6342,37.493
626,kfoxtv.com,18,5.7809,11.2
627,ewn.co.za,2,10.690999999999999,-7.7687
628,interior-news.com,8,1.0311,-40.791
629,foxbusiness.com,2,8.1999,-6.0513
630,expatica.com,2,15.883,-11.805
631,wjla.com,18,5.2709,13.413
632,kelownacapnews.com,8,2.4274,-41.052
633,wypr.org,20,31.635,-29.932
634,ominecaexpress.com,8,2.5984,-41.172
635,manilatimes.net,2,15.610999999999999,-9.9491
636,wlwt.com,21,-0.74305,2.9896
637,peconicpublicbroadcasting.org,20,34.258,-30.201999999999998
638,rgvproud.com,16,10.082,37.811
639,kenw.org,20,33.976,-30.229
640,siouxlandnews.com,18,6.8339,11.475
641,1590walg.com,13,-5.6683,45.471000000000004
642,wandsworthguardian.co.uk,11,0.97104,-17.644000000000002
643,informnny.com,16,9.5277,38.542
644,wtaq.com,2,8.7599,-3.4524
645,abc22now.com,18,9.1622,13.415999999999999
646,cnyhomepage.com,16,9.6846,39.283
647,wcvb.com,16,12.375,39.584
648,kwbu.org,20,33.423,-29.914
649,myarklamiss.com,16,9.1042,36.779
650,globegazette.com,1,-21.836,10.162
651,abcnews4.com,18,7.7224,9.954
652,kwit.org,20,33.95,-30.837
653,iol.co.za,2,10.472000000000001,-8.1501
654,kccu.org,20,33.135999999999996,-30.789
655,foxsanantonio.com,18,6.2285,10.759
656,wsbtv.com,0,-19.871,-10.61
657,wvik.org,20,34.586,-31.502
658,wqcs.org,20,34.506,-30.744
659,freerepublic.com,19,-0.6289600000000001,-2.8917
660,citynews.ca,8,-1.3489,-37.637
661,comoxvalleyecho.com,8,2.1039,-41.346000000000004
662,wcbe.org,20,33.08,-30.375
663,kanw.com,20,35.394,-28.987
664,centralillinoisproud.com,16,9.8843,37.997
665,ktep.org,20,33.56,-32.379
666,wftw.com,13,-3.8074,45.545
667,bdnews24.com,2,10.302999999999999,-7.4635
668,kacu.org,20,32.178000000000004,-28.886999999999997
669,macleans.ca,8,-2.7282,-39.292
670,fox11online.com,18,8.2158,15.005
671,caledoniacourier.com,8,1.4481,-41.361999999999995
672,newstalk1400.us,1,-12.265,-1.5312
673,wfxl.com,18,7.8935,12.3
674,wfin.com,4,30.194000000000003,18.855999999999998
675,newschannel20.com,18,7.7473,13.024000000000001
676,capradio.org,20,34.304,-29.439
677,canadianbusiness.com,8,0.019540000000000002,-36.888000000000005
678,wxlm.fm,13,-4.1854,45.169
679,iowapublicradio.org,20,35.342,-31.445999999999998
680,ktvl.com,18,6.0952,15.116
681,breitbart.com,2,6.2754,-8.2271
682,saobserver.net,8,1.4331,-41.516999999999996
683,local15tv.com,18,4.2328,10.470999999999998
684,koat.com,16,7.8917,39.45
685,everythinglubbock.com,16,10.443,38.934
686,asiaone.com,2,14.652999999999999,-8.6763
687,mystateline.com,16,9.1048,38.010999999999996
688,kboi2.com,18,6.3141,14.880999999999998
689,krcgtv.com,18,5.9526,13.454
690,dailyitem.com,10,-18.316,12.995
691,conchovalleyhomepage.com,16,8.4932,37.607
692,northwestgeorgianews.com,1,-8.8991,0.8376100000000001
693,avtimes.net,8,1.3324,-41.908
694,mywabashvalley.com,16,8.8971,38.939
695,klewtv.com,18,6.8519,11.171
696,kpic.com,18,7.1770000000000005,13.700999999999999
697,fox42kptm.com,18,6.916,13.164000000000001
698,bigcountryhomepage.com,16,10.343,38.233000000000004
699,wnmufm.org,20,32.879,-31.583000000000002
700,wjactv.com,18,5.3118,11.693
701,kclu.org,20,32.427,-30.983
702,eveningtimes.co.uk,11,1.3730000000000002,-16.8
703,wicz.com,14,3.7151,42.141000000000005
704,freepressjournal.in,3,20.71,-2.6897
705,cbs6albany.com,18,6.9002,11.442
706,wvnn.com,13,-4.5263,45.516000000000005
707,ktvo.com,18,5.9441,13.079
708,wbay.com,1,-12.152999999999999,-2.9765
709,eastoregonian.com,1,-11.823,3.6263
710,fox17.com,18,6.8179,11.374
711,wnyt.com,1,-9.5799,8.0454
712,newschannel9.com,18,8.907,12.527999999999999
713,kmph-kfre.com,18,8.0231,11.642000000000001
714,redriverradio.org,20,33.471,-30.805
715,krtv.com,14,3.783,42.119
716,kitsapsun.com,1,-13.414000000000001,-1.3197
717,cbs46.com,5,-22.673000000000002,-18.284000000000002
718,nbc25news.com,18,6.9787,12.655
719,kxlh.com,14,3.8665,42.074
720,ktul.com,18,7.6947,10.802
721,nigeriasun.com,15,32.657,-0.7814
722,abc30.com,4,30.128,20.004
723,keyetv.com,18,7.6678,8.7402
724,nbc16.com,18,6.5135,10.66
725,edmontonjournal.com,17,-0.58601,-33.45
726,610kvnu.com,4,30.46,18.753
727,abc6onyourside.com,18,8.3075,9.7986
728,usnews.com,6,-19.919,-7.2307
729,kval.com,18,8.4226,13.444
730,valleycentral.com,18,7.8612,13.127
731,katv.com,18,6.8255,14.917
732,ladysmithchronicle.com,8,1.8287,-40.872
733,wesm913.org,20,33.003,-29.623
734,weaa.org,20,31.706,-31.315
735,langleyadvance.com,8,1.8146,-41.33
736,wkal1450.com,4,30.326999999999998,19.012
737,keranews.org,20,34.366,-29.346999999999998
738,newstalk990.com,1,-11.785,-2.1439
739,cbs2iowa.com,18,5.4832,15.064
740,quesnelobserver.com,8,1.1440000000000001,-40.414
741,wvah.com,18,6.2172,11.777000000000001
742,wtov9.com,18,7.1176,12.388
743,wach.com,18,5.955,9.7883
744,kmbc.com,21,-0.9684200000000001,2.9785
745,kmir.com,5,-20.035999999999998,-12.875
746,wglt.org,20,33.66,-31.234
747,1340wjrw.com,13,-4.9365,44.483000000000004
748,kasu.org,20,32.8,-32.503
749,cnycentral.com,18,8.3671,14.077
750,foxrochester.com,18,6.8976,9.9101
751,investing.com,2,9.3435,-5.4989
752,foxreno.com,18,6.4746,13.897
753,wapt.com,21,-0.8731,3.1705
754,wmtw.com,21,-0.91925,2.9969
755,staradvertiser.com,1,-9.8024,0.44547
756,am1070theanswer.com,1,-14.435,-1.7517
757,kfdm.com,18,7.4558,12.544
758,kfru.com,13,-4.71,46.36
759,ketv.com,16,12.4,37.808
760,wxxv25.com,0,-24.055,-0.0037543
761,clearwatertimes.com,8,2.0757,-40.268
762,montereyherald.com,0,-14.175,-5.3163
763,ksbw.com,21,-0.9668,3.2382
764,mynews4.com,18,4.9072,14.375
765,stjoechannel.com,16,9.611,36.835
766,kmaj1440.com,13,-4.9602,44.706
767,wondradio.com,4,30.891,19.218
768,israelherald.com,15,32.749,-1.807
769,toledoblade.com,1,-7.8899,1.2302
770,aninews.in,3,23.59,-2.1073
771,abcnewsradioonline.com,4,30.815,18.465
772,am860theanswer.com,1,-12.017000000000001,-2.0576
773,klcc.org,20,34.365,-31.236
774,okcfox.com,18,8.3682,10.505999999999998
775,am970theanswer.com,1,-11.984000000000002,-2.3641
776,goldenisles.news,1,-11.235,2.3962
777,fredericknewspost.com,1,-5.8791,-2.12
778,wjbc.com,13,-5.6851,47.523999999999994
779,wbmq.net,13,-4.7675,45.385
780,nebraska.tv,18,6.7525,14.19
781,fox4beaumont.com,18,6.4685,12.04
782,790wpic.com,13,-5.1987,45.318000000000005
783,hongkongherald.com,15,32.243,-2.4058
784,foxillinois.com,18,6.755,13.356
785,asianage.com,3,19.774,-4.0464
786,mypanhandle.com,16,9.3733,37.896
787,bbc.co.uk,11,2.0485,-14.515
788,coolum-news.com.au,22,20.666,9.5491
789,mycentx.com,16,9.8978,38.63
790,easttexasmatters.com,16,10.834000000000001,39.289
791,ntnews.com.au,9,10.38,-21.913
792,fox23maine.com,18,6.0516,12.307
793,wjcw.com,13,-5.4825,44.977
794,njherald.com,0,-17.028,8.4678
795,wdsu.com,21,-0.7823899999999999,2.8569999999999998
796,timesrecordnews.com,1,-12.915,-1.8713
797,nzherald.co.nz,9,8.9159,-21.375
798,vishwagujarat.com,3,22.272,-1.9934
799,13wham.com,18,7.4895,12.04
800,news4sanantonio.com,18,6.6772,11.925
801,arynews.tv,2,13.592,-8.4705
802,wkow.com,5,-23.229,-11.642999999999999
803,fox5vegas.com,5,-21.340999999999998,-17.999000000000002
804,businessinsider.in,1,-10.177999999999999,10.84
805,onlineathens.com,1,-10.695,-1.5801
806,southcarolinapublicradio.org,20,34.884,-30.761
807,kcby.com,18,5.7152,12.628
808,wlky.com,21,-0.80189,3.2339
809,ourquadcities.com,16,9.5409,39.326
810,ksyl.com,4,31.302,19.054000000000002
811,arabnews.com,2,17.715,-9.7599
812,indiagazette.com,15,30.781,-2.2546
813,theusnews.com,15,32.817,-3.0941
814,upnorthlive.com,18,7.1234,13.144
815,newsnation.in,3,19.746,-2.9154
816,delawarepublic.org,20,34.196999999999996,-32.143
817,wjcl.com,21,-0.81112,3.1286
818,centredaily.com,7,-34.671,8.6288
819,newdelhitimes.com,1,-6.3346,1.7998
820,fox56.com,18,7.934,12.53
821,spokesman.com,1,-12.817,-2.9765
822,caboolturenews.com.au,22,20.666999999999998,9.5484
823,guardian.ng,2,16.621,-12.353
824,wxii12.com,21,-0.80262,3.0861
825,haaretz.com,2,7.5086,-7.4683
826,news3lv.com,18,5.0546,14.062000000000001
827,nbc24.com,18,7.6735,12.257
828,wesh.com,16,9.2811,40.37
829,reliefweb.int,2,14.874,-11.606
830,counton2.com,1,-11.807,-3.7201
831,al-monitor.com,2,15.355,-11.609000000000002
832,austinglobe.com,15,32.931999999999995,-3.227
833,mb.com.ph,2,16.517,-9.1418
834,wvtm13.com,21,-0.91835,2.9555
835,lebanon-express.com,1,-24.223000000000003,8.4044
836,ripr.org,20,34.224000000000004,-30.291999999999998
837,xinhuanet.com,2,15.003,-6.6968
838,timeslive.co.za,2,14.427999999999999,-10.524000000000001
839,knba.org,20,34.198,-32.176
840,wuwf.org,20,33.748000000000005,-31.84
841,wbtw.com,1,-11.737,-5.2589
842,wtae.com,16,8.4411,41.324
843,koco.com,16,13.081,39.016
844,winnipegfreepress.com,8,-0.11435,-39.135
845,sierraleonetimes.com,15,32.435,-0.91764
846,kstp.com,1,-9.4005,1.2223
847,registerguard.com,1,-11.761,3.0915
848,presstelegram.com,23,-8.2342,-8.8769
849,wdef.com,1,-7.4479999999999995,-1.7672
850,mirror.co.uk,11,2.6398,-16.51
851,980waav.com,13,-5.4694,45.246
852,thesunchronicle.com,1,-5.7508,-1.9484
853,khqa.com,18,7.5695,13.728
854,710wfnr.com,13,-6.0628,45.016000000000005
855,usatoday.com,19,-0.23348000000000002,-2.5823
856,theworldlink.com,1,-24.774,9.6772
857,cqnews.com.au,22,20.67,9.5509
858,latimes.com,0,-1.6474,-0.45582
859,outlookindia.com,3,19.864,-3.2289999999999996
860,surreycomet.co.uk,11,1.1073,-17.858
861,sott.net,0,11.225999999999999,-11.904000000000002
862,heraldstandard.com,1,-23.258000000000003,2.2648
863,nst.com.my,2,16.566,-7.5973
864,wpde.com,18,8.4804,12.284
865,express.co.uk,11,2.2713,-14.501
866,inquirer.net,2,16.686,-8.7408
867,bordertelegraph.com,11,0.85882,-17.715999999999998
868,magic1021.com,6,-20.971999999999998,-5.6546
869,albuquerqueexpress.com,15,32.577,-2.6574
870,columbiamissourian.com,1,-19.309,8.1575
871,saudigazette.com.sa,2,17.085,-10.149
872,cleveland19.com,5,-20.385,-17.97
873,aurorasentinel.com,1,-4.5342,-0.61328
874,wchstv.com,18,6.5381,12.743
875,wlrh.org,20,34.466,-30.774
876,clickorlando.com,16,10.084,40.384
877,kawc.org,20,33.503,-31.96
878,arkansasonline.com,19,-1.6116,-2.5989
879,abc2news.com,1,-7.8035,-3.764
880,bostonglobe.com,1,-4.0678,-1.6824
881,wncn.com,1,-11.627,-5.2813
882,denverpost.com,1,-4.2205,0.14870999999999998
883,abc27.com,1,-9.1286,-2.8448
884,peoriapublicradio.org,20,35.23,-31.024
885,keighleynews.co.uk,11,1.7784,-17.414
886,newindianexpress.com,3,20.906,-1.35
887,prnewswire.com,0,29.588,-27.156
888,firstlightradio.com,13,-4.5187,45.402
889,abc57.com,14,4.3627,41.86
890,northernpublicradio.org,20,32.963,-29.217
891,modernghana.com,2,17.213,-11.564
892,10news.com,1,-7.7832,-3.8352
893,ocregister.com,1,-6.2323,-0.93581
894,chinapost.com.tw,2,16.65,-8.8624
895,modbee.com,7,-34.556,7.3187
896,ipswichadvertiser.com.au,22,20.669,9.5495
897,wvasfm.org,20,35.299,-30.232
898,sandiegouniontribune.com,1,-7.9017,-1.912
899,ccenterdispatch.com,1,-13.46,-0.5957100000000001
900,thewestmorlandgazette.co.uk,11,1.4880000000000002,-17.672
901,dailybreeze.com,23,-8.2422,-8.8732
902,cheknews.ca,8,-2.6612,-38.125
903,centraltelegraph.com.au,22,20.666,9.5502
904,kimatv.com,18,9.71,11.759
905,wgme.com,18,8.1805,11.802999999999999
906,livemint.com,3,18.529,-4.0615
907,wpbf.com,21,-0.92847,3.1125
908,punchng.com,2,17.712,-13.11
909,oanow.com,1,-15.100999999999999,1.0176
910,wiltshiretimes.co.uk,11,0.96567,-17.395
911,dumbartonreporter.co.uk,11,0.8706200000000001,-17.258
912,wknofm.org,20,33.662,-29.546
913,am920theanswer.com,1,-14.800999999999998,-1.703
914,wjr.com,13,-2.8142,45.588
915,time.com,1,-8.001,-0.72085
916,dailynews.com,23,-8.2369,-8.8843
917,hillingdontimes.co.uk,11,1.5401,-17.176
918,oxfordmail.co.uk,11,1.7649,-17.215999999999998
919,lowellsun.com,1,-8.2417,-0.78565
920,wmur.com,16,11.610999999999999,37.279
921,boston.com,1,-10.179,-2.7789
922,mynbc5.com,21,-0.72648,3.1447
923,farsnews.com,15,32.31,0.65008
924,bcdemocrat.com,1,-14.632,9.7597
925,kaaltv.com,1,-14.056,1.8473
926,indialivetoday.com,3,17.707,-2.1076
927,upr.org,20,33.687,-32.413000000000004
928,santacruzsentinel.com,0,-14.212,-5.3537
929,middle-east-online.com,2,15.422,-11.681
930,wjhl.com,1,-10.966,-4.1605
931,irishtimes.com,2,9.0793,-8.4753
932,thereporter.com.au,22,20.668000000000003,9.5482
933,thenews.com.pk,2,13.652999999999999,-8.4159
934,thesatellite.com.au,22,20.671,9.5496
935,wksu.org,20,34.858000000000004,-32.336999999999996
936,whittierdailynews.com,23,-8.241,-8.8804
937,africatime.com,2,15.924000000000001,-11.904000000000002
938,dudleynews.co.uk,11,1.2062,-17.885
939,24indianews.com,3,17.717,-5.4887
940,cenlamagicfm.com,4,31.201,18.244
941,nbcchicago.com,1,-8.7748,-2.4899
942,burytimes.co.uk,11,1.3785,-17.027
943,sun-sentinel.com,1,-6.3776,1.364
944,ksnt.com,1,-10.714,-3.6154
945,news-herald.com,1,-9.73,-1.2558
946,telegraph.co.uk,11,1.6537,-14.427999999999999
947,herefordtimes.com,11,0.97757,-17.171
948,gillettenewsrecord.com,1,-10.847999999999999,-2.7492
949,thevalleydispatch.com,1,-8.3934,-0.30267
950,nydailynews.com,19,-1.5666,-2.8415
951,keprtv.com,18,9.8693,11.337
952,pakistantoday.com.pk,2,13.665999999999999,-9.3207
953,yourlocalguardian.co.uk,11,1.6863,-17.531
954,northjersey.com,1,-7.7198,-1.8548
955,heraldscotland.com,11,1.2702,-16.268
956,haitisun.com,15,31.991,-2.8407
957,etvradio.org,20,33.33,-28.756
958,mtdradio.com,4,31.278000000000002,19.429000000000002
959,whec.com,1,-13.722000000000001,-0.027819999999999998
960,abc.net.au,9,11.359000000000002,-20.201
961,naplesherald.com,1,-5.6879,-2.5508
962,limaohio.com,1,-16.635,-2.7095
963,asiabulletin.com,15,31.954,-1.7033
964,ypradio.org,20,34.099000000000004,-33.45
965,pulse.ng,2,10.258,-8.1586
966,dunyanews.tv,2,15.743,-9.9562
967,kplctv.com,5,-20.007,-17.608
968,whitsundaytimes.com.au,22,20.666,9.5463
969,wpsu.org,20,35.789,-30.761999999999997
970,africaleader.com,15,33.255,-0.92417
971,aol.co.uk,11,1.1018,-16.765
972,inquisitr.com,19,-0.08871699999999999,-2.4849
973,sentinelandenterprise.com,1,-8.3323,-0.50116
974,4029tv.com,16,9.251,42.099
975,delmarvapublicradio.net,20,36.285,-31.795
976,khq.com,5,-17.902,-14.79
977,gattonstar.com.au,22,20.668000000000003,9.5503
978,wtvr.com,16,7.7412,40.62
979,790business.com,13,-4.9796,45.769
980,rep-am.com,1,-5.7044,-2.2796
981,vanguardngr.com,2,17.836,-13.187999999999999
982,talkradio101.com,4,31.386,19.191
983,sgvtribune.com,23,-8.2376,-8.8849
984,tivysideadvertiser.co.uk,11,1.5229,-17.746
985,lillooetnews.net,8,-2.2831,-38.603
986,sthelensstar.co.uk,11,1.6,-17.052
987,wyomingpublicmedia.org,20,34.279,-32.704
988,birminghamstar.com,15,32.284,-3.0355
989,suttonguardian.co.uk,11,1.4548,-17.84
990,warringtonguardian.co.uk,11,0.9087200000000001,-17.437
991,malaysiasun.com,15,31.784000000000002,-2.1997
992,newsnow.in,3,18.651,-3.5641
993,phys.org,2,13.165,-13.030999999999999
994,tribdem.com,10,-18.248,13.068
995,wtvbam.com,2,8.1468,-3.8187
996,sunshinecoastdaily.com.au,22,20.669,9.5463
997,wisn.com,16,8.4488,41.593
998,sbsun.com,23,-8.2415,-8.8754
999,southeastasiapost.com,15,31.272,-2.1875
